         212540 function calls (208312 primitive calls) in 0.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:186(_remove_proxy)
       17    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       20    0.000    0.000    0.000    0.000 {built-in method math.copysign}
      104    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       64    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\markers.py:274(get_marker)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\threading.py:222(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:231(is_sparse)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4393(equals)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:346(set_facecolor)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\threading.py:1071(is_alive)
        3    0.000    0.000    0.030    0.010 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:899(get_tightbbox)
       76    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:777(restore)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1150(hold_trait_notifications)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\common.py:846(_is_binary_mode)
       46    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:550(set_wrap)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:62(wrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:1195(_set_title_offset_trans)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:448(_get_text2_transform)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:526(_validate_timestamp_pyc)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\common.py:75(is_bool_indexer)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:585(_values)
        1    0.000    0.000    0.009    0.009 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1039(_make_engine)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2705(get_transformed_path_and_affine)
       70    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:349(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1856(instance_init)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\_asarray.py:221(require)
       11    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:488(name)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1972(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_parse.py:267(getuntil)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4279(__getitem__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:462(set_tight_layout)
       46    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:624(get_sketch_params)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:941(intervalx)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\fractions.py:302(_operator_fallbacks)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_parse.py:355(_escape)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:429(is_timedelta64_dtype)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\_pylab_helpers.py:106(get_active)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:4068(get_default_bbox_extra_artists)
      6/5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:862(get_position)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\PpmImagePlugin.py:18(<module>)
       56    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2414(_cumsum_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2252(blended_transform_factory)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:346(<listcomp>)
       38    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:816(get_dashes)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1755(draw_event)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\urllib\parse.py:417(urlsplit)
       13    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:3124(register_extension)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6023(_maybe_cast_data_without_dtype)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:3796(set_bounds)
        4    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:577(set)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\config\loader.py:236(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\scipy\signal\filter_design.py:1079(zpk2tf)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1010(path_stats)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:439(_set_axis)
       46    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:735(get_color)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\enum.py:933(__and__)
       48    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1610(<lambda>)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:434(set_fill)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\logging\__init__.py:1400(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3487(new_figure_manager)
       18    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:473(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:938(set_axes_locator)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2161(_process_unit_info)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:244(_isna_string_dtype)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1844(_multi_blockify)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4472(identical)
     12/4    0.000    0.000    0.015    0.004 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\core\getipython.py:17(get_ipython)
       23    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:195(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:4564(reindex)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\zmq\utils\jsonapi.py:31(dumps)
        1    0.000    0.000    0.004    0.004 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\frame.py:502(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:163(__init__)
        2    0.000    0.000    0.000    0.000 {method 'isoformat' of 'datetime.datetime' objects}
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\enum.py:313(__call__)
        2    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\threading.py:270(wait)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\range.py:757(__getitem__)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1265(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:1839(__new__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_parse.py:224(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\logging\__init__.py:1331(_fixupParents)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:356(pretty)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\cycler.py:138(keys)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:546(get_wrap)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:316(get_children)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1575(get_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\scipy\signal\filter_design.py:2560(lp2lp_zpk)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:456(_check_name_wrapper)
       35    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:187(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:4149(_reduce)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:2992(instance_init)
       70    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\shape_base.py:136(_atleast_3d_dispatcher)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_compile.py:423(_simple)
       13    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1769(pandas_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:2606(new)
       38    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:806(get_clip_path)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:1784(clf)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:603(serialize)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\type_check.py:26(mintypecode)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3324(_convert_slice_indexer)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:369(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2496(<listcomp>)
       21    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        8    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       42    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2029(_clip_dispatcher)
        3    0.000    0.000    0.000    0.000 {method 'copy' of '_hashlib.HASH' objects}
       48    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:200(_broadcast_arrays_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:804(load)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:90(_path_is_mode_type)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1307(is_float_dtype)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:69(<listcomp>)
        1    0.000    0.000    0.004    0.004 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_axes.py:316(legend)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:675(get_legend_handler)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:174(<listcomp>)
       26    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:847(get_minimumdescent)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:2260(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\warnings.py:181(_add_filter)
        2    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\config\configurable.py:192(_config_changed)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\flags.py:47(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\PngImagePlugin.py:137(_crc32)
       12    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1121(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:394(validate_integer)
        7    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1334(find_spec)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_parse.py:84(opengroup)
       57    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:147(open_group)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\warnings.py:403(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:106(add)
        7    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\enum.py:631(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:569(msg)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:372(_init_dict)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\image.py:123(<genexpr>)
        2    0.000    0.000    0.002    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend_handler.py:89(legend_artist)
        3    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\sre_compile.py:598(_code)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:858(set_offset)
        2    0.000    0.000    0.035    0.018 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1205(get_majorticklabels)
        3    0.000    0.000    0.041    0.014 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:2021(gca)
       14    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:289(IFDRational)
       42    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1812(_nonzero_dispatcher)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1570(set_major_formatter)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:563(_reset_identity)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\construction.py:333(_homogenize)
       37    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:811(get_clip_on)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:555(_new)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\spines.py:212(get_path)
       49    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\abc.py:84(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:185(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend_handler.py:72(update_prop)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:99(_path_isfile)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\logging\__init__.py:2014(getLogger)
       40    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2486(_ptp_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:10565(_logical_func)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:919(_get_values_tuple)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\path.py:694(unit_rectangle)
      8/6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2320(__eq__)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\__init__.py:38(__getattr__)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\zmqshell.py:77(_flush_streams)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:2957(validate_elements)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:202(_isna_ndarraylike)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexers.py:313(deprecate_ndim_indexing)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1690(create_block_manager_from_arrays)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1097(_is_potential_multi_index)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\markers.py:331(get_alt_path)
       22    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1841(validate)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:833(set_clip_on)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:644(_from_subplot_args)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:243(__repr__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:367(array_equivalent)
      8/4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2333(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:281(_getdefaults)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1208(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:620(array)
       37    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:815(get_clip_box)
       22    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:911(set_dashes)
        7    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\re.py:250(compile)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:640(flipy)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:693(get_transform)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(unravel_index)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\nanops.py:243(_get_values)
       23    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1588(_block)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:863(__enter__)
        4    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:972(__call__)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:839(sort)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\json\encoder.py:182(encode)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:800(get_in_layout)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cm.py:219(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:472(set_joinstyle)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:466(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1743(validate_all_hashable)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:239(array_values)
       38    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:989(get_hatch)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\_collections_abc.py:349(__subclasshook__)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\_collections_abc.py:252(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:697(_repr_pprint)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\numeric.py:637(_mode_from_name)
       23    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       78    0.000    0.000    0.000    0.000 {function Config.__contains__ at 0x0000024260A448B0}
       66    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:721(__array__)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:557(get_url)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1327(contains_branch_seperately)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:2683(frombuffer)
       38    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1000(get_hatch_color)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\genericpath.py:27(isfile)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\types.py:171(__get__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:425(_simple_new)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:659(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       48    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\common.py:438(infer_compression)
       38    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:856(get_snap)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:1161(_parse_legend_args)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:852(_update_transScale)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:946(intervaly)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:752(set_canvas)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2658(<genexpr>)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:342(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\urllib\parse.py:366(urlparse)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\IPython\core\formatters.py:56(_default_formatter)
       35    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:185(classes)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:716(get_remove_overlapping_locs)
        6    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(unique)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\_binary.py:91(o32be)
